depth;name;parent_code_kemendagri;code_kemendagri
4;PINGKUK;33.12.15;33.12.15.2006
4;MOJOPURO;33.12.15;33.12.15.2007
4;PESIDO;33.12.15;33.12.15.2008
4;CANGKRING;33.12.15;33.12.15.2010
4;PENGKOL;33.12.15;33.12.15.2011
4;SUGIHAN;33.12.15;33.12.15.2012
4;DUREN;33.12.15;33.12.15.2013
4;JATIREJO;33.12.15;33.12.15.2015
3;KISMANTORO;33.12;33.12.16
4;KISMANTORO;33.12.16;33.12.16.1005
4;GESING;33.12.16;33.12.16.1008
4;PUCUNG;33.12.16;33.12.16.2001
4;PLOSOREJO;33.12.16;33.12.16.2002
4;BUGELAN;33.12.16;33.12.16.2003
4;NGROTO;33.12.16;33.12.16.2004
4;MIRI;33.12.16;33.12.16.2006
4;LEMAHBANG;33.12.16;33.12.16.2007
4;GAMBIRANOM;33.12.16;33.12.16.2009
4;GEDAWUNG;33.12.16;33.12.16.2010
3;PURWANTORO;33.12;33.12.17
4;TEGALREJO;33.12.17;33.12.17.1002
4;PURWANTORO;33.12.17;33.12.17.1007
4;BITING;33.12.17;33.12.17.2001
4;BANGSRI;33.12.17;33.12.17.2003
4;SUMBER;33.12.17;33.12.17.2004
4;JOHO;33.12.17;33.12.17.2005
4;MIRICINDE;33.12.17;33.12.17.2006
4;GONDANG;33.12.17;33.12.17.2008
4;KEPYAR;33.12.17;33.12.17.2009
4;BAKALAN;33.12.17;33.12.17.2010
4;PLOSO;33.12.17;33.12.17.2011
4;KENTENG;33.12.17;33.12.17.2012
4;SENDANG;33.12.17;33.12.17.2013
4;TALESAN;33.12.17;33.12.17.2014
4;SUKOMANGU;33.12.17;33.12.17.2015
3;BULUKERTO;33.12;33.12.18
4;BULUKERTO;33.12.18;33.12.18.1005
4;DOMAS;33.12.18;33.12.18.2001
4;NADI;33.12.18;33.12.18.2002
4;NGAGLIK;33.12.18;33.12.18.2003
4;BULUREJO;33.12.18;33.12.18.2004
4;KRANDEGAN;33.12.18;33.12.18.2006
4;TANJUNG;33.12.18;33.12.18.2007
4;SUGIHAN;33.12.18;33.12.18.2008
4;CONTO;33.12.18;33.12.18.2009
4;GENENG;33.12.18;33.12.18.2010
3;SLOGOHIMO;33.12;33.12.19
4;BULUSARI;33.12.19;33.12.19.1008
4;KARANG;33.12.19;33.12.19.1014
4;PADARANGIN;33.12.19;33.12.19.2001
4;WATUSOMO;33.12.19;33.12.19.2002
4;SAMBIREJO;33.12.19;33.12.19.2003
4;PANDAN;33.12.19;33.12.19.2004
4;MADE;33.12.19;33.12.19.2005
4;TUNGGUR;33.12.19;33.12.19.2006
4;WARU;33.12.19;33.12.19.2007
4;SLOGOHIMO;33.12.19;33.12.19.2009
4;SOCO;33.12.19;33.12.19.2010
4;KLUNGGEN;33.12.19;33.12.19.2011
4;SEDAYU;33.12.19;33.12.19.2012
4;GUNAN;33.12.19;33.12.19.2013
4;RANDUSARI;33.12.19;33.12.19.2015
4;SOKOBOYO;33.12.19;33.12.19.2016
4;SETREN;33.12.19;33.12.19.2017
3;JATISRONO;33.12;33.12.20
4;PELEM;33.12.20;33.12.20.1009
4;TANJUNGSARI;33.12.20;33.12.20.1012
4;TASIKHARGO;33.12.20;33.12.20.2001
4;SUMBEREJO;33.12.20;33.12.20.2002
4;REJOSARI;33.12.20;33.12.20.2003
4;GONDANGSARI;33.12.20;33.12.20.2004
4;SIDOREJO;33.12.20;33.12.20.2005
4;NGROMPAK;33.12.20;33.12.20.2006
4;SEMEN;33.12.20;33.12.20.2007
4;PULE;33.12.20;33.12.20.2008
4;SAMBIREJO;33.12.20;33.12.20.2010
4;TANGGULANGIN;33.12.20;33.12.20.2011
4;GUNUNGSARI;33.12.20;33.12.20.2013
4;JATISARI;33.12.20;33.12.20.2014
4;JATISRONO;33.12.20;33.12.20.2015
4;WATANGSONO;33.12.20;33.12.20.2016
4;PANDEYAN;33.12.20;33.12.20.2017
3;JATIPURNO;33.12;33.12.21
4;JATIPURNO;33.12.21;33.12.21.1005
4;BALEPANJANG;33.12.21;33.12.21.1009
4;GIRIYOSO;33.12.21;33.12.21.2001
4;KOPEN;33.12.21;33.12.21.2002
4;JATIPURWO;33.12.21;33.12.21.2003
4;TAWANGREJO;33.12.21;33.12.21.2004
4;SLOGORETNO;33.12.21;33.12.21.2006
4;KEMBANG;33.12.21;33.12.21.2007
4;GIRIMULYO;33.12.21;33.12.21.2008
4;JEPORO;33.12.21;33.12.21.2010
4;MANGUNHARJO;33.12.21;33.12.21.2011
3;GIRIMARTO;33.12;33.12.22
4;SIDOKARTO;33.12.22;33.12.22.1003
4;GEMAWANG;33.12.22;33.12.22.1007
4;WALENG;33.12.22;33.12.22.2001
4;DOHO;33.12.22;33.12.22.2002
4;GIRIMARTO;33.12.22;33.12.22.2004
4;JENDI;33.12.22;33.12.22.2005
4;NUNGKULAN;33.12.22;33.12.22.2006
4;TAMBAKMERANG;33.12.22;33.12.22.2008
4;JATIREJO;33.12.22;33.12.22.2009
4;GIRIWARNO;33.12.22;33.12.22.2010
4;SELOREJO;33.12.22;33.12.22.2011
4;SEMAGAR;33.12.22;33.12.22.2012
4;SANAN;33.12.22;33.12.22.2013
4;BUBAKAN;33.12.22;33.12.22.2014
3;KARANGTENGAH;33.12;33.12.23
4;PURWOHARJO;33.12.23;33.12.23.2001
4;KARANGTENGAH;33.12.23;33.12.23.2002
4;NGAMBARSARI;33.12.23;33.12.23.2003
4;JEBLOGAN;33.12.23;33.12.23.2004
4;TEMBORO;33.12.23;33.12.23.2005
3;PARANGGUPITO;33.12;33.12.24
4;SONGBLEDEG;33.12.24;33.12.24.2001
4;KETOS;33.12.24;33.12.24.2002
4;PARANGGUPITO;33.12.24;33.12.24.2003
4;GUDANGHARJO;33.12.24;33.12.24.2004
4;GUNTURHARJO;33.12.24;33.12.24.2005
4;SAMBIHARJO;33.12.24;33.12.24.2006
4;JOHUNUT;33.12.24;33.12.24.2007
4;GENDAYAKAN;33.12.24;33.12.24.2008
3;PUHPELEM;33.12;33.12.25
4;GIRIHARJO;33.12.25;33.12.25.1002
4;PUHPELEM;33.12.25;33.12.25.2001
4;NGUNENG;33.12.25;33.12.25.2003
4;SUKOREJO;33.12.25;33.12.25.2004
4;TENGGER;33.12.25;33.12.25.2005
4;GOLO;33.12.25;33.12.25.2006
2;KAB. KARANGANYAR;33;33.13
3;JATIPURO;33.13;33.13.01
4;NGEPUNGSARI;33.13.01;33.13.01.2001
4;JATIPURWO;33.13.01;33.13.01.2002
4;JATIPURO;33.13.01;33.13.01.2003
4;JATISOBO;33.13.01;33.13.01.2004
4;JATIWARNO;33.13.01;33.13.01.2005
4;JATIMULYO;33.13.01;33.13.01.2006
4;JATISUKO;33.13.01;33.13.01.2007
4;JATIHARJO;33.13.01;33.13.01.2008
4;JATIKUWUNG;33.13.01;33.13.01.2009
4;JATIROYO;33.13.01;33.13.01.2010
3;JATIYOSO;33.13;33.13.02
4;JATISAWIT;33.13.02;33.13.02.2001
4;PETUNG;33.13.02;33.13.02.2002
4;WONOKELING;33.13.02;33.13.02.2003
4;JATIYOSO;33.13.02;33.13.02.2004
4;TLOBO;33.13.02;33.13.02.2005
4;WONOREJO;33.13.02;33.13.02.2006
4;BERUK;33.13.02;33.13.02.2007
4;KARANGSARI;33.13.02;33.13.02.2008
4;WUKIRSAWIT;33.13.02;33.13.02.2009
3;JUMAPOLO;33.13;33.13.03
4;PASEBAN;33.13.03;33.13.03.2001
4;LEMAHBANG;33.13.03;33.13.03.2002
4;JATIREJO;33.13.03;33.13.03.2003
4;KWANGSAN;33.13.03;33.13.03.2004
4;KARANGBANGUN;33.13.03;33.13.03.2005
4;PLOSO;33.13.03;33.13.03.2006
4;GIRIWONDO;33.13.03;33.13.03.2007
4;KADIPIRO;33.13.03;33.13.03.2008
4;JUMANTORO;33.13.03;33.13.03.2009
4;KEDAWUNG;33.13.03;33.13.03.2010
4;JUMAPOLO;33.13.03;33.13.03.2011
4;BAKALAN;33.13.03;33.13.03.2012
3;JUMANTONO;33.13;33.13.04
4;SEDAYU;33.13.04;33.13.04.2001
4;KEBAK;33.13.04;33.13.04.2002
4;GEMANTAR;33.13.04;33.13.04.2003
4;TUNGGULREJO;33.13.04;33.13.04.2004
4;GENENGAN;33.13.04;33.13.04.2005
4;NGUNUT;33.13.04;33.13.04.2006
4;TUGU;33.13.04;33.13.04.2007
4;SUKOSARI;33.13.04;33.13.04.2008
4;SAMBIREJO;33.13.04;33.13.04.2009
4;BLORONG;33.13.04;33.13.04.2010
4;SRINGIN;33.13.04;33.13.04.2011
3;MATESIH;33.13;33.13.05
4;NGADILUWIH;33.13.05;33.13.05.2001
4;DAWUNG;33.13.05;33.13.05.2002
4;MATESIH;33.13.05;33.13.05.2003
4;KARANGBANGUN;33.13.05;33.13.05.2004
4;KORIPAN;33.13.05;33.13.05.2005
4;GIRILAYU;33.13.05;33.13.05.2006
4;PABLENGAN;33.13.05;33.13.05.2007
4;PLOSOREJO;33.13.05;33.13.05.2008
4;GANTIWARNO;33.13.05;33.13.05.2009
3;TAWANGMANGU;33.13;33.13.06
4;BLUMBANG;33.13.06;33.13.06.1002
4;KALISORO;33.13.06;33.13.06.1003
4;TAWANGMANGU;33.13.06;33.13.06.1004
4;GONDOSULI;33.13.06;33.13.06.2001
4;SEPANJANG;33.13.06;33.13.06.2005
4;BANDARDAWUNG;33.13.06;33.13.06.2006
4;KARANGLO;33.13.06;33.13.06.2007
4;NGLEBAK;33.13.06;33.13.06.2008
4;PLUMBON;33.13.06;33.13.06.2009
4;TENGKLIK;33.13.06;33.13.06.2010
3;NGARGOYOSO;33.13;33.13.07
4;PUNTUKREJO;33.13.07;33.13.07.2001
4;BERJO;33.13.07;33.13.07.2002
4;GIRIMULYO;33.13.07;33.13.07.2003
4;SEGOROGUNUNG;33.13.07;33.13.07.2004
4;KEMUNING;33.13.07;33.13.07.2005
4;NGLEGOK;33.13.07;33.13.07.2006
4;DUKUH;33.13.07;33.13.07.2007
4;JATIREJO;33.13.07;33.13.07.2008
4;NGARGOYOSO;33.13.07;33.13.07.2009
3;KARANGPANDAN;33.13;33.13.08
4;BANGSRI;33.13.08;33.13.08.2001
4;NGEMPLAK;33.13.08;33.13.08.2002
4;DOPLANG;33.13.08;33.13.08.2003
4;GERDU;33.13.08;33.13.08.2004
4;KARANG;33.13.08;33.13.08.2005
4;SALAM;33.13.08;33.13.08.2006
4;KARANGPANDAN;33.13.08;33.13.08.2007
4;TOHKUNING;33.13.08;33.13.08.2008
4;GONDANGMANIS;33.13.08;33.13.08.2009
4;DAYU;33.13.08;33.13.08.2010
4;HARJOSARI;33.13.08;33.13.08.2011
3;KARANGANYAR;33.13;33.13.09
4;LALUNG;33.13.09;33.13.09.1001
4;BOLONG;33.13.09;33.13.09.1002
4;JANTIHARJO;33.13.09;33.13.09.1003
4;TEGALGEDE;33.13.09;33.13.09.1004
4;JUNGKE;33.13.09;33.13.09.1005
4;CANGAKAN;33.13.09;33.13.09.1006
4;KARANGANYAR;33.13.09;33.13.09.1007
4;BEJEN;33.13.09;33.13.09.1008
4;POPONGAN;33.13.09;33.13.09.1009
4;GAYAMDOMPO;33.13.09;33.13.09.1010
4;DELINGAN;33.13.09;33.13.09.1011
4;GEDONG;33.13.09;33.13.09.1012
3;TASIKMADU;33.13;33.13.10
4;BURAN;33.13.10;33.13.10.2001
4;PAPAHAN;33.13.10;33.13.10.2002
4;NGIJO;33.13.10;33.13.10.2003
4;GAUM;33.13.10;33.13.10.2004
4;SURUH;33.13.10;33.13.10.2005
4;PANDEYAN;33.13.10;33.13.10.2006
4;KARANGMOJO;33.13.10;33.13.10.2007
4;KALING;33.13.10;33.13.10.2008
4;WONOLOPO;33.13.10;33.13.10.2009
4;KALIJIRAK;33.13.10;33.13.10.2010
3;JATEN;33.13;33.13.11
4;SURUHKALANG;33.13.11;33.13.11.2001
4;JATI;33.13.11;33.13.11.2002
4;JATEN;33.13.11;33.13.11.2003
4;DAGEN;33.13.11;33.13.11.2004
4;NGRINGO;33.13.11;33.13.11.2005
4;JETIS;33.13.11;33.13.11.2006
4;SROYO;33.13.11;33.13.11.2007
4;BRUJUL;33.13.11;33.13.11.2008
3;COLOMADU;33.13;33.13.12
4;NGASEM;33.13.12;33.13.12.2001
4;BOLON;33.13.12;33.13.12.2002
4;MALANGJIWAN;33.13.12;33.13.12.2003
4;PAULAN;33.13.12;33.13.12.2004
4;GAJAHAN;33.13.12;33.13.12.2005
4;BLULUKAN;33.13.12;33.13.12.2006
4;GAWANAN;33.13.12;33.13.12.2007
4;GEDONGAN;33.13.12;33.13.12.2008
4;TOHUDAN;33.13.12;33.13.12.2009
4;BATURAN;33.13.12;33.13.12.2010
4;KLODRAN;33.13.12;33.13.12.2011
3;GONDANGREJO;33.13;33.13.13
4;WONOREJO;33.13.13;33.13.13.2001
4;PLESUNGAN;33.13.13;33.13.13.2002
4;JATIKUWUNG;33.13.13;33.13.13.2003
4;SELOKATON;33.13.13;33.13.13.2004
4;BULUREJO;33.13.13;33.13.13.2005
4;REJOSARI;33.13.13;33.13.13.2006
4;JERUKSAWIT;33.13.13;33.13.13.2007
4;KARANGTURI;33.13.13;33.13.13.2008
4;KRAGAN;33.13.13;33.13.13.2009
4;WONOSARI;33.13.13;33.13.13.2010
4;DAYU;33.13.13;33.13.13.2011
4;TUBAN;33.13.13;33.13.13.2012
4;KRENDOWAHONO;33.13.13;33.13.13.2013
3;KEBAKKRAMAT;33.13;33.13.14
4;BANJARHARJO;33.13.14;33.13.14.2001
4;ALASTUWO;33.13.14;33.13.14.2002
4;MACANAN;33.13.14;33.13.14.2003
4;NANGSRI;33.13.14;33.13.14.2004
4;KEMIRI;33.13.14;33.13.14.2005
4;KEBAK;33.13.14;33.13.14.2006
4;WARU;33.13.14;33.13.14.2007
4;PULOSARI;33.13.14;33.13.14.2008
4;MALANGGATEN;33.13.14;33.13.14.2009
4;KALIWULUH;33.13.14;33.13.14.2010
3;MOJOGEDANG;33.13;33.13.15
4;SEWUREJO;33.13.15;33.13.15.2001
4;NGADIREJO;33.13.15;33.13.15.2002
4;MOJOGEDANG;33.13.15;33.13.15.2003
4;POJOK;33.13.15;33.13.15.2004
4;MOJOROTO;33.13.15;33.13.15.2005
4;KALIBOTO;33.13.15;33.13.15.2006
4;BUNTAR;33.13.15;33.13.15.2007
4;GEBYOG;33.13.15;33.13.15.2008
4;GENTUNGAN;33.13.15;33.13.15.2009
4;PENDEM;33.13.15;33.13.15.2010
4;PERENG;33.13.15;33.13.15.2011
4;MUNGGUR;33.13.15;33.13.15.2012
4;KEDUNGJERUK;33.13.15;33.13.15.2013
3;KERJO;33.13;33.13.16
4;KUTO;33.13.16;33.13.16.2001
4;TAMANSARI;33.13.16;33.13.16.2002
4;GANTEN;33.13.16;33.13.16.2003
4;GEMPOLAN;33.13.16;33.13.16.2004
4;PLOSOREJO;33.13.16;33.13.16.2005
4;KARANGREJO;33.13.16;33.13.16.2006
4;KWADUNGAN;33.13.16;33.13.16.2007
4;BOTOK;33.13.16;33.13.16.2008
4;SUMBEREJO;33.13.16;33.13.16.2009
4;TAWANGSARI;33.13.16;33.13.16.2010
3;JENAWI;33.13;33.13.17
4;GUMENG;33.13.17;33.13.17.2001
4;ANGGRASMANIS;33.13.17;33.13.17.2002
4;JENAWI;33.13.17;33.13.17.2003
4;TRENGGULI;33.13.17;33.13.17.2004
4;SIDOMUKTI;33.13.17;33.13.17.2005
4;BALONG;33.13.17;33.13.17.2006
4;SELOROMO;33.13.17;33.13.17.2007
4;MENJING;33.13.17;33.13.17.2008
4;LEMPONG;33.13.17;33.13.17.2009
2;KAB. SRAGEN;33;33.14
3;KALIJAMBE;33.14;33.14.01
4;KEDEN;33.14.01;33.14.01.2001
4;TROBAYAN;33.14.01;33.14.01.2002
4;KALIMACAN;33.14.01;33.14.01.2003
4;JETISKARANGPUNG;33.14.01;33.14.01.2004
4;KRIKILAN;33.14.01;33.14.01.2005
4;BUKURAN;33.14.01;33.14.01.2006
4;NGEBUNG;33.14.01;33.14.01.2007
4;TEGALOMBO;33.14.01;33.14.01.2008
4;BANARAN;33.14.01;33.14.01.2009
4;KARANGJATI;33.14.01;33.14.01.2010
4;SAREN;33.14.01;33.14.01.2011
4;SAMBIREMBE;33.14.01;33.14.01.2012
4;DONOYUDAN;33.14.01;33.14.01.2013
4;WONOREJO;33.14.01;33.14.01.2014
3;PLUPUH;33.14;33.14.02
4;KARANGWARU;33.14.02;33.14.02.2001
4;NGROMBO;33.14.02;33.14.02.2002
4;SAMBIREJO;33.14.02;33.14.02.2003
4;SOMOMORODUKUH;33.14.02;33.14.02.2004
4;CANGKOL;33.14.02;33.14.02.2005
4;MANYAREJO;33.14.02;33.14.02.2006
4;PUNGSARI;33.14.02;33.14.02.2007
4;JEMBANGAN;33.14.02;33.14.02.2008
4;SIDOKERTO;33.14.02;33.14.02.2009
4;JABUNG;33.14.02;33.14.02.2010
4;GEDONGAN;33.14.02;33.14.02.2011
4;PLUPUH;33.14.02;33.14.02.2012
4;DARI;33.14.02;33.14.02.2013
4;KARANGANYAR;33.14.02;33.14.02.2014
4;KARUNGAN;33.14.02;33.14.02.2015
4;GENTANBANARAN;33.14.02;33.14.02.2016
3;MASARAN;33.14;33.14.03
4;SIDODADI;33.14.03;33.14.03.2001
4;KARANGMALANG;33.14.03;33.14.03.2002
4;KREBET;33.14.03;33.14.03.2003
4;SEPAT;33.14.03;33.14.03.2004
4;JIRAPAN;33.14.03;33.14.03.2005
4;GEBANG;33.14.03;33.14.03.2006
4;DAWUNGAN;33.14.03;33.14.03.2007
4;MASARAN;33.14.03;33.14.03.2008
4;JATI;33.14.03;33.14.03.2009
4;KLIWONAN;33.14.03;33.14.03.2010
4;PILANG;33.14.03;33.14.03.2011
4;PRINGANOM;33.14.03;33.14.03.2012
4;KRIKILAN;33.14.03;33.14.03.2013
3;KEDAWUNG;33.14;33.14.04
4;PENGKOK;33.14.04;33.14.04.2001
4;CELEP;33.14.04;33.14.04.2002
4;KARANGPELEM;33.14.04;33.14.04.2003
4;MOJODOYONG;33.14.04;33.14.04.2004
4;JENGGRIK;33.14.04;33.14.04.2005
4;MOJOKERTO;33.14.04;33.14.04.2006
4;WONOREJO;33.14.04;33.14.04.2007
4;WONOKERSO;33.14.04;33.14.04.2008
4;KEDAWUNG;33.14.04;33.14.04.2009
4;BENDUNGAN;33.14.04;33.14.04.2010
3;SAMBIREJO;33.14;33.14.05
4;SUKOREJO;33.14.05;33.14.05.2001
4;JAMBEYAN;33.14.05;33.14.05.2002
4;JETIS;33.14.05;33.14.05.2003
4;MUSUK;33.14.05;33.14.05.2004
4;KADIPIRO;33.14.05;33.14.05.2005
4;SAMBIREJO;33.14.05;33.14.05.2006
4;BLIMBING;33.14.05;33.14.05.2007
4;DAWUNG;33.14.05;33.14.05.2008
4;SAMBI;33.14.05;33.14.05.2009
3;GONDANG;33.14;33.14.06
4;SRIMULYO;33.14.06;33.14.06.2001
4;TEGALREJO;33.14.06;33.14.06.2002
4;TUNGGUL;33.14.06;33.14.06.2003
4;GLONGGONG;33.14.06;33.14.06.2004
4;KALIWEDI;33.14.06;33.14.06.2005
4;WONOTOLO;33.14.06;33.14.06.2006
4;PLOSOREJO;33.14.06;33.14.06.2007
4;GONDANG;33.14.06;33.14.06.2008
4;BUMIAJI;33.14.06;33.14.06.2009
3;SAMBUNGMACAN;33.14;33.14.07
4;PLUMBON;33.14.07;33.14.07.2001
4;KARANGANYAR;33.14.07;33.14.07.2002
4;CEMENG;33.14.07;33.14.07.2003
4;BEDORO;33.14.07;33.14.07.2004
4;TOYOGO;33.14.07;33.14.07.2005
4;BANYURIP;33.14.07;33.14.07.2006
4;GRINGGING;33.14.07;33.14.07.2007
4;BANARAN;33.14.07;33.14.07.2008
4;SAMBUNGMACAN;33.14.07;33.14.07.2009
3;NGRAMPAL;33.14;33.14.08
4;NGARUM;33.14.08;33.14.08.2001
4;BENER;33.14.08;33.14.08.2002
4;PILANGSARI;33.14.08;33.14.08.2003
4;BANDUNG;33.14.08;33.14.08.2004
4;KEBONROMO;33.14.08;33.14.08.2005
4;GABUS;33.14.08;33.14.08.2006
4;KARANGUDI;33.14.08;33.14.08.2007
4;KLANDUNGAN;33.14.08;33.14.08.2008
3;KARANGMALANG;33.14;33.14.09
4;PLUMBUNGAN;33.14.09;33.14.09.1009
4;KROYO;33.14.09;33.14.09.1010
4;KEDUNGWADUK;33.14.09;33.14.09.2001
4;JURANGJERO;33.14.09;33.14.09.2002
4;SARADAN;33.14.09;33.14.09.2003
4;PLOSOKEREP;33.14.09;33.14.09.2004
4;GUWOREJO;33.14.09;33.14.09.2005
4;PURO;33.14.09;33.14.09.2006
4;MOJOREJO;33.14.09;33.14.09.2007
4;PELEMGADUNG;33.14.09;33.14.09.2008
3;SRAGEN;33.14;33.14.10
4;SINE;33.14.10;33.14.10.1001
4;SRAGEN KULON;33.14.10;33.14.10.1002
4;SRAGEN TENGAH;33.14.10;33.14.10.1003
4;SRAGEN WETAN;33.14.10;33.14.10.1004
4;NGLOROG;33.14.10;33.14.10.1005
4;KARANG TENGAH;33.14.10;33.14.10.1006
4;TANGKIL;33.14.10;33.14.10.2007
4;KEDUNGUPIT;33.14.10;33.14.10.2008
3;SIDOHARJO;33.14;33.14.11
4;BENTAK;33.14.11;33.14.11.2001
4;PURWOSUMAN;33.14.11;33.14.11.2002
4;PATIHAN;33.14.11;33.14.11.2003
4;DUYUNGAN;33.14.11;33.14.11.2004
4;JETAK;33.14.11;33.14.11.2005
4;SIDOHARJO;33.14.11;33.14.11.2006
4;SINGOPADU;33.14.11;33.14.11.2007
4;TARAMAN;33.14.11;33.14.11.2008
4;TENGGAK;33.14.11;33.14.11.2009
4;SRIBIT;33.14.11;33.14.11.2010
4;JAMBANAN;33.14.11;33.14.11.2011
4;PANDAK;33.14.11;33.14.11.2012
3;TANON;33.14;33.14.12
4;KARANGASEM;33.14.12;33.14.12.2001
4;SLOGO;33.14.12;33.14.12.2002
4;JONO;33.14.12;33.14.12.2003
4;GAWAN;33.14.12;33.14.12.2004
4;KECIK;33.14.12;33.14.12.2005
4;PENGKOL;33.14.12;33.14.12.2006
4;SUWATU;33.14.12;33.14.12.2007
4;KETRO;33.14.12;33.14.12.2008
4;PADAS;33.14.12;33.14.12.2009
4;TANON;33.14.12;33.14.12.2010
4;GABUGAN;33.14.12;33.14.12.2011
4;SAMBIDUWUR;33.14.12;33.14.12.2012
4;KARANGTALUN;33.14.12;33.14.12.2013
4;BONAGUNG;33.14.12;33.14.12.2014
4;KALIKOBOK;33.14.12;33.14.12.2015
4;GADING;33.14.12;33.14.12.2016
3;GEMOLONG;33.14;33.14.13
4;NGEMBATPADAS;33.14.13;33.14.13.1002
4;KRAGILAN;33.14.13;33.14.13.1003
4;GEMOLONG;33.14.13;33.14.13.1009
4;KWANGEN;33.14.13;33.14.13.1010
4;KALORAN;33.14.13;33.14.13.2001
4;BRANGKAL;33.14.13;33.14.13.2004
4;JATIBATUR;33.14.13;33.14.13.2005
4;PELEMAN;33.14.13;33.14.13.2006
4;GENENGDUWUR;33.14.13;33.14.13.2007
4;TEGALDOWO;33.14.13;33.14.13.2008
4;PURWOREJO;33.14.13;33.14.13.2011
4;JENALAS;33.14.13;33.14.13.2012
4;KALANGAN;33.14.13;33.14.13.2013
4;NGANTI;33.14.13;33.14.13.2014
3;MIRI;33.14;33.14.14
4;GENENG;33.14.14;33.14.14.2001
4;JERUK;33.14.14;33.14.14.2002
4;SUNGGINGAN;33.14.14;33.14.14.2003
4;GIRIMARGO;33.14.14;33.14.14.2004
4;DOYONG;33.14.14;33.14.14.2005
4;SOKO;33.14.14;33.14.14.2006
4;BROJOL;33.14.14;33.14.14.2007
4;BAGOR;33.14.14;33.14.14.2008
4;GILIREJO;33.14.14;33.14.14.2009
4;GILIREJO BARU;33.14.14;33.14.14.2010
3;SUMBERLAWANG;33.14;33.14.15
4;PENDEM;33.14.15;33.14.15.2001
4;HADILUWIH;33.14.15;33.14.15.2002
4;JATI;33.14.15;33.14.15.2003
4;CEPOKO;33.14.15;33.14.15.2004
4;MOJOPURO;33.14.15;33.14.15.2005
4;NGANDUL;33.14.15;33.14.15.2006
4;KACANGAN;33.14.15;33.14.15.2007
4;PAGAK;33.14.15;33.14.15.2008
4;TLOGOTIRTO;33.14.15;33.14.15.2009
4;NGARGOSARI;33.14.15;33.14.15.2010
4;NGARGOTIRTO;33.14.15;33.14.15.2011
3;MONDOKAN;33.14;33.14.16
4;SONO;33.14.16;33.14.16.2001
4;TEMPELREJO;33.14.16;33.14.16.2002
4;TROMBOL;33.14.16;33.14.16.2003
4;PARE;33.14.16;33.14.16.2004
4;JEKANI;33.14.16;33.14.16.2005
4;KEDAWUNG;33.14.16;33.14.16.2006
4;JAMBANGAN;33.14.16;33.14.16.2007
4;GEMANTAR;33.14.16;33.14.16.2008
4;SUMBEREJO;33.14.16;33.14.16.2009
3;SUKODONO;33.14;33.14.17
4;NEWUNG;33.14.17;33.14.17.2001
4;JATITENGAH;33.14.17;33.14.17.2002
4;BENDO;33.14.17;33.14.17.2003
4;JUWOK;33.14.17;33.14.17.2004
4;PANTIREJO;33.14.17;33.14.17.2005
4;MAJENANG;33.14.17;33.14.17.2006
4;KARANGANOM;33.14.17;33.14.17.2007
4;GEBANG;33.14.17;33.14.17.2008
4;BALEHARJO;33.14.17;33.14.17.2009
3;GESI;33.14;33.14.18
4;TANGGAN;33.14.18;33.14.18.2001
4;PILANGSARI;33.14.18;33.14.18.2002
4;BLANGU;33.14.18;33.14.18.2003
4;GESI;33.14.18;33.14.18.2004
4;SRAWUNG;33.14.18;33.14.18.2005
4;POLENG;33.14.18;33.14.18.2006
4;SLENDRO;33.14.18;33.14.18.2007
3;TANGEN;33.14;33.14.19
4;KATELAN;33.14.19;33.14.19.2001
4;DUKUH;33.14.19;33.14.19.2002
4;JEKAWAL;33.14.19;33.14.19.2003
4;GALEH;33.14.19;33.14.19.2004
4;NGROMBO;33.14.19;33.14.19.2005
4;SIGIT;33.14.19;33.14.19.2006
4;DENANYAR;33.14.19;33.14.19.2007
3;JENAR;33.14;33.14.20
4;JAPOH;33.14.20;33.14.20.2001
4;NGEPRINGAN;33.14.20;33.14.20.2002
4;MLALE;33.14.20;33.14.20.2003
4;DAWUNG;33.14.20;33.14.20.2004
4;KANDANGSAPI;33.14.20;33.14.20.2005
4;JENAR;33.14.20;33.14.20.2006
4;BANYURIP;33.14.20;33.14.20.2007
2;KAB. GROBOGAN;33;33.15
3;KEDUNGJATI;33.15;33.15.01
4;KARANGLANGU;33.15.01;33.15.01.2001
4;PANIMBO;33.15.01;33.15.01.2002
4;DERAS;33.15.01;33.15.01.2003
4;KENTENGSARI;33.15.01;33.15.01.2004
4;NGOMBAK;33.15.01;33.15.01.2005
4;PRIGI;33.15.01;33.15.01.2006
4;KEDUNGJATI;33.15.01;33.15.01.2007
4;KLITIKAN;33.15.01;33.15.01.2008
4;PADAS;33.15.01;33.15.01.2009
4;KALIMARO;33.15.01;33.15.01.2010
4;JUMO;33.15.01;33.15.01.2011
4;WATES;33.15.01;33.15.01.2012
3;KARANGRAYUNG;33.15;33.15.02
4;NAMPU;33.15.02;33.15.02.2001
4;KARANGSONO;33.15.02;33.15.02.2002
4;JETIS;33.15.02;33.15.02.2003
4;PARAKAN;33.15.02;33.15.02.2004
4;TELAWAH;33.15.02;33.15.02.2005
4;CEKEL;33.15.02;33.15.02.2006
4;KARANGANYAR;33.15.02;33.15.02.2007
4;SENDANGHARJO;33.15.02;33.15.02.2008
4;MANGIN;33.15.02;33.15.02.2009
4;SUMBERJOSARI;33.15.02;33.15.02.2010
